"pcor_all","pcor_real","pcor_pseudo","date_ldt","pcor_A","pcor_B","pcor_C","pcor_1","pcor_2","pcor_3","realpseudo","length_real","length_pseduo","subj"
0.583333333333333,0.571428571428571,0.595238095238095,"2020-09-25",0.511904761904762,0.583333333333333,0.654761904761905,0.511904761904762,0.583333333333333,0.654761904761905,-0.0263249740445041,0.0176784975031726,-0.00963699242136115,138
0.876984126984127,0.865079365079365,0.888888888888889,"2020-08-23",0.845238095238095,0.869047619047619,0.916666666666667,0.869047619047619,0.916666666666667,0.845238095238095,-0.0155459083543635,0.00431185372640583,0.01700473114359,139
0.80952380952381,0.896825396825397,0.722222222222222,"2020-09-08",0.833333333333333,0.761904761904762,0.833333333333333,0.761904761904762,0.833333333333333,0.833333333333333,-0.102032120017754,-0.00230590509172897,0.0360368904661586,140
0.638888888888889,0.706349206349206,0.571428571428571,"2020-08-22",0.630952380952381,0.583333333333333,0.702380952380952,0.583333333333333,0.702380952380952,0.630952380952381,-0.226920832202317,0.0108715369558007,0.00739013166350667,141
0.904761904761905,0.888888888888889,0.920634920634921,"2020-08-23",0.880952380952381,0.892857142857143,0.94047619047619,0.880952380952381,0.94047619047619,0.892857142857143,-0.130208415597582,0.0360322012565655,0.0328224241823512,142
0.948412698412698,0.968253968253968,0.928571428571429,"2020-09-30",0.964285714285714,0.976190476190476,0.904761904761905,0.904761904761905,0.964285714285714,0.976190476190476,-0.104683726606335,0.0140991136140736,0.0276800615633423,143
0.726190476190476,0.785714285714286,0.666666666666667,"2020-08-19",0.785714285714286,0.630952380952381,0.761904761904762,0.761904761904762,0.630952380952381,0.785714285714286,-0.112003330747232,-0.0133929754087498,0.0033218541618382,144
0.829365079365079,0.841269841269841,0.817460317460317,"2020-08-26",0.773809523809524,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.773809523809524,-0.0382437836342223,0.0192894104611836,0.0108078235023558,145
0.579365079365079,0.698412698412698,0.46031746031746,"2020-08-20",0.595238095238095,0.583333333333333,0.55952380952381,0.583333333333333,0.55952380952381,0.595238095238095,-0.0621318158882863,0.0314687493851912,0.0135003201484128,146
0.650793650793651,0.714285714285714,0.587301587301587,"2020-08-21",0.595238095238095,0.714285714285714,0.642857142857143,0.642857142857143,0.714285714285714,0.595238095238095,-0.00300224430611121,0.00717217507359922,0.0255944821974931,147
0.785714285714286,0.825396825396825,0.746031746031746,"2020-08-30",0.80952380952381,0.738095238095238,0.80952380952381,0.80952380952381,0.80952380952381,0.738095238095238,0.0120590336288327,0.010617233542416,0.00197127056736106,148
0.837301587301587,0.857142857142857,0.817460317460317,"2020-09-28",0.857142857142857,0.821428571428571,0.833333333333333,0.857142857142857,0.833333333333333,0.821428571428571,-0.0810495790052175,0.00422175625238943,0.0106568848671563,149
0.75,0.722222222222222,0.777777777777778,"2020-08-19",0.75,0.714285714285714,0.785714285714286,0.75,0.714285714285714,0.785714285714286,-0.0150535971722344,0.0187930669823055,0.00993522599708622,150
0.626984126984127,0.634920634920635,0.619047619047619,"2020-08-21",0.642857142857143,0.654761904761905,0.583333333333333,0.642857142857143,0.654761904761905,0.583333333333333,0.0112387070054528,-0.00104700663381401,0.00852484593703417,151
0.916666666666667,0.904761904761905,0.928571428571429,"2020-08-26",0.904761904761905,0.904761904761905,0.94047619047619,0.94047619047619,0.904761904761905,0.904761904761905,0.00594400084729504,0.0044081615692897,0.00586117867829428,152
0.797619047619048,0.920634920634921,0.674603174603175,"2020-09-08",0.785714285714286,0.80952380952381,0.797619047619048,0.785714285714286,0.797619047619048,0.80952380952381,-0.1159652244875,0.012084933748553,0.00592301478553089,153
0.801587301587302,0.833333333333333,0.76984126984127,"2020-09-08",0.821428571428571,0.761904761904762,0.821428571428571,0.761904761904762,0.821428571428571,0.821428571428571,-0.0825116924085832,0.00769438269778242,0.0208900239795392,154
0.742063492063492,0.698412698412698,0.785714285714286,"2020-09-01",0.642857142857143,0.797619047619048,0.785714285714286,0.785714285714286,0.797619047619048,0.642857142857143,-0.0070297405832418,-0.00413624947448956,-0.00404575088939153,155
0.80952380952381,0.785714285714286,0.833333333333333,"2020-08-20",0.797619047619048,0.75,0.880952380952381,0.797619047619048,0.75,0.880952380952381,-0.0650673934968343,0.0315877010128108,-0.000341340304641739,156
0.805555555555556,0.76984126984127,0.841269841269841,"2020-08-20",0.773809523809524,0.857142857142857,0.785714285714286,0.857142857142857,0.785714285714286,0.773809523809524,-0.0292823795322135,0.0204027025960814,-0.00835822915483593,157
0.75,0.785714285714286,0.714285714285714,"2020-08-21",0.726190476190476,0.785714285714286,0.738095238095238,0.785714285714286,0.738095238095238,0.726190476190476,0.00206530733383031,-0.00449017613759919,-0.00868770162353046,158
0.829365079365079,0.865079365079365,0.793650793650794,"2020-08-26",0.80952380952381,0.797619047619048,0.880952380952381,0.880952380952381,0.80952380952381,0.797619047619048,-0.0721840052360693,0.0149801372653241,0.0395941910299411,159
0.603174603174603,0.547619047619048,0.658730158730159,"2020-08-25",0.678571428571429,0.523809523809524,0.607142857142857,0.678571428571429,0.607142857142857,0.523809523809524,0.0122141208341254,0.00417452800579828,-0.00603345685587419,160
0.726190476190476,0.849206349206349,0.603174603174603,"2020-08-20",0.773809523809524,0.75,0.654761904761905,0.773809523809524,0.654761904761905,0.75,-0.00748003848726749,0.0145416095985114,-0.00497568462689495,161
0.876984126984127,0.873015873015873,0.880952380952381,"2020-08-20",0.869047619047619,0.880952380952381,0.880952380952381,0.880952380952381,0.869047619047619,0.880952380952381,-0.0419193696244363,0.0280586351035926,0.00748468834987415,162
0.837301587301587,0.857142857142857,0.817460317460317,"2020-08-20",0.845238095238095,0.821428571428571,0.845238095238095,0.845238095238095,0.845238095238095,0.821428571428571,-0.103143841024325,0.0244971830981656,-0.0156362587094282,163
0.615079365079365,0.53968253968254,0.69047619047619,"2020-09-03",0.630952380952381,0.595238095238095,0.619047619047619,0.630952380952381,0.619047619047619,0.595238095238095,5.71571367642737e-05,0.00641625660461464,-0.0122505037202135,164
0.738095238095238,0.888888888888889,0.587301587301587,"2020-09-15",0.75,0.714285714285714,0.75,0.75,0.714285714285714,0.75,-0.0336841254226671,0.00393593415936511,0.00137938618692676,165
0.753968253968254,0.746031746031746,0.761904761904762,"2020-09-27",0.761904761904762,0.797619047619048,0.702380952380952,0.797619047619048,0.702380952380952,0.761904761904762,-0.051231699720785,0.0114449040993141,0.0126787553771832,166
0.793650793650794,0.833333333333333,0.753968253968254,"2020-09-25",0.821428571428571,0.773809523809524,0.785714285714286,0.785714285714286,0.821428571428571,0.773809523809524,0.0556370038616125,-0.000643563587188662,-0.0333381196656564,167
0.920634920634921,0.920634920634921,0.920634920634921,"2020-09-25",0.94047619047619,0.94047619047619,0.880952380952381,0.94047619047619,0.880952380952381,0.94047619047619,2.04424050885543e-05,-0.00850041304465005,0.0074125718657089,168
0.785714285714286,0.817460317460317,0.753968253968254,"2020-09-25",0.761904761904762,0.773809523809524,0.821428571428571,0.821428571428571,0.773809523809524,0.761904761904762,-0.070258810832434,0.0120798456092438,0.00217831220792027,169
0.920634920634921,0.920634920634921,0.920634920634921,"2020-09-18",0.952380952380952,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.952380952380952,-0.0512374218818055,0.0143017672232707,0.0186350502632706,170
0.777777777777778,0.801587301587302,0.753968253968254,"2020-10-27",0.738095238095238,0.761904761904762,0.833333333333333,0.738095238095238,0.761904761904762,0.833333333333333,-0.0983795181119984,0.0182983678145784,0.0190032155005369,171
0.908730158730159,0.920634920634921,0.896825396825397,"2020-11-05",0.904761904761905,0.928571428571429,0.892857142857143,0.928571428571429,0.904761904761905,0.892857142857143,-0.042140787868821,0.0107670543784394,-0.000290906446815094,172
0.825396825396825,0.785714285714286,0.865079365079365,"2020-11-05",0.869047619047619,0.821428571428571,0.785714285714286,0.869047619047619,0.785714285714286,0.821428571428571,-0.0849849702826455,0.0146127335772496,-0.00868080696307329,173
0.861111111111111,0.904761904761905,0.817460317460317,"2020-11-10",0.857142857142857,0.857142857142857,0.869047619047619,0.869047619047619,0.857142857142857,0.857142857142857,-0.0377843980057481,0.00475707569520655,-0.00247721562204188,174
0.984126984126984,0.984126984126984,0.984126984126984,"2020-11-16",0.988095238095238,1,0.964285714285714,1,0.964285714285714,0.988095238095238,-0.0137332136858115,-0.00122054931779778,0.00819161633192817,175
0.563492063492063,0.507936507936508,0.619047619047619,"2020-12-08",0.595238095238095,0.583333333333333,0.511904761904762,0.595238095238095,0.511904761904762,0.583333333333333,-0.0533234557443666,0.00179081751439397,-0.12491070352503,176
0.670634920634921,0.753968253968254,0.587301587301587,"2020-11-27",0.666666666666667,0.75,0.595238095238095,0.75,0.666666666666667,0.595238095238095,0.0415807462997022,-0.0239242600821578,-0.0128098769669963,177
0.908730158730159,0.904761904761905,0.912698412698413,"2020-11-27",0.892857142857143,0.94047619047619,0.892857142857143,0.94047619047619,0.892857142857143,0.892857142857143,-0.0466173897597974,0.00841558867088468,0.00680666752221648,178
0.964285714285714,0.968253968253968,0.96031746031746,"2020-11-10",0.964285714285714,0.964285714285714,0.964285714285714,0.964285714285714,0.964285714285714,0.964285714285714,-0.0181628018591478,0.00270314305346591,0.00861010783371381,179
0.607142857142857,0.603174603174603,0.611111111111111,"2020-11-19",0.642857142857143,0.619047619047619,0.55952380952381,0.619047619047619,0.642857142857143,0.55952380952381,0.0374952865164704,-0.00655107652853753,-0.0029378504492957,180
0.753968253968254,0.80952380952381,0.698412698412698,"2020-11-06",0.654761904761905,0.833333333333333,0.773809523809524,0.773809523809524,0.833333333333333,0.654761904761905,-0.0763560078737727,-0.0055113699131307,0.00704023464518133,181
0.857142857142857,0.873015873015873,0.841269841269841,"2020-11-06",0.833333333333333,0.880952380952381,0.857142857142857,0.857142857142857,0.880952380952381,0.833333333333333,0.0233807743503305,0.00419812033670445,0.00447335696854814,182
0.555555555555556,0.579365079365079,0.531746031746032,"2020-11-30",0.452380952380952,0.642857142857143,0.571428571428571,0.642857142857143,0.571428571428571,0.452380952380952,-0.216231370099404,0.076827162814631,-0.0423464536549691,183
0.80952380952381,0.833333333333333,0.785714285714286,"2020-12-23",0.857142857142857,0.75,0.821428571428571,0.75,0.821428571428571,0.857142857142857,-0.0500615096911367,0.00564497838070017,0.00463039952396807,184
0.908730158730159,0.888888888888889,0.928571428571429,"2020-10-12",0.833333333333333,0.916666666666667,0.976190476190476,0.976190476190476,0.833333333333333,0.916666666666667,-0.00479620431052204,-0.0100855368288897,0.0147065613454296,185
0.861111111111111,0.873015873015873,0.849206349206349,"2020-11-15",0.892857142857143,0.869047619047619,0.821428571428571,0.892857142857143,0.869047619047619,0.821428571428571,-0.0541757334625786,0.0128889875998907,0.0034732535964211,186
0.757936507936508,0.865079365079365,0.650793650793651,"2020-10-13",0.761904761904762,0.726190476190476,0.785714285714286,0.761904761904762,0.726190476190476,0.785714285714286,-0.0577464211774601,-0.00392516081170459,0.00635662769012342,187
0.670634920634921,0.674603174603175,0.666666666666667,"2020-10-05",0.69047619047619,0.666666666666667,0.654761904761905,0.666666666666667,0.654761904761905,0.69047619047619,0.0107130332719742,0.0038943615249693,0.0112260763247237,188
0.912698412698413,0.936507936507937,0.888888888888889,"2020-11-05",0.916666666666667,0.94047619047619,0.880952380952381,0.880952380952381,0.916666666666667,0.94047619047619,-0.0242992420695404,-0.000180606411357322,0.00682519958855164,189
0.587301587301587,0.722222222222222,0.452380952380952,"2020-10-11",0.583333333333333,0.535714285714286,0.642857142857143,0.535714285714286,0.642857142857143,0.583333333333333,-0.0829197312592155,-0.00203959507963642,-0.0250261365554152,190
0.73015873015873,0.714285714285714,0.746031746031746,"2020-10-13",0.714285714285714,0.773809523809524,0.702380952380952,0.773809523809524,0.702380952380952,0.714285714285714,0.055849781542784,-0.0143494487971384,0.0518574748261576,191
0.948412698412698,0.968253968253968,0.928571428571429,"2020-09-20",0.94047619047619,0.94047619047619,0.964285714285714,0.94047619047619,0.964285714285714,0.94047619047619,-0.0780398858573473,0.00496195141134591,-0.000535803100727485,192
0.849206349206349,0.865079365079365,0.833333333333333,"2020-09-20",0.80952380952381,0.857142857142857,0.880952380952381,0.857142857142857,0.880952380952381,0.80952380952381,0.106161608094426,-0.0172166967692778,-0.00163041859980859,193
0.646825396825397,0.714285714285714,0.579365079365079,"2020-11-07",0.666666666666667,0.619047619047619,0.654761904761905,0.654761904761905,0.619047619047619,0.666666666666667,0.0129423937495378,0.0155248173940614,-0.0205008714195745,194
0.638888888888889,0.650793650793651,0.626984126984127,"2020-12-23",0.595238095238095,0.571428571428571,0.75,0.571428571428571,0.595238095238095,0.75,-0.135256719448378,-0.0244137868905783,0.0256746771928409,195
0.488095238095238,0.579365079365079,0.396825396825397,"2020-12-10",0.535714285714286,0.416666666666667,0.511904761904762,0.416666666666667,0.535714285714286,0.511904761904762,-0.235982384254632,-0.0718401144872379,-0.0510954252772658,196
0.53968253968254,0.642857142857143,0.436507936507937,"2020-11-09",0.55952380952381,0.547619047619048,0.511904761904762,0.547619047619048,0.511904761904762,0.55952380952381,-0.0581191498829266,0.0448300933403746,-0.089269149973996,197
0.698412698412698,0.801587301587302,0.595238095238095,"2020-11-08",0.714285714285714,0.714285714285714,0.666666666666667,0.714285714285714,0.666666666666667,0.714285714285714,-0.0532229663416365,0.0118340046219241,0.0024036813250542,198
0.988095238095238,0.992063492063492,0.984126984126984,"2020-11-16",0.976190476190476,1,0.988095238095238,0.988095238095238,0.976190476190476,1,-0.0304612928582184,-0.00388862842426585,0.00138280873742907,199
0.952380952380952,0.928571428571429,0.976190476190476,"2020-11-12",0.964285714285714,0.94047619047619,0.952380952380952,0.952380952380952,0.964285714285714,0.94047619047619,-0.0147757681046831,-0.00197058276612062,-0.00637535379131032,200
0.888888888888889,0.952380952380952,0.825396825396825,"2020-12-04",0.857142857142857,0.952380952380952,0.857142857142857,0.857142857142857,0.857142857142857,0.952380952380952,-0.086778143616477,0.00299893076675321,0.00279485687137233,201
0.988095238095238,1,0.976190476190476,"2020-12-11",1,0.988095238095238,0.976190476190476,0.976190476190476,1,0.988095238095238,-0.0337874408382214,0.0190378316984092,0.00523952331074022,202
0.944444444444444,0.936507936507937,0.952380952380952,"2020-11-26",0.964285714285714,0.952380952380952,0.916666666666667,0.952380952380952,0.964285714285714,0.916666666666667,-0.0294722223289665,-0.00716230014832929,0.00693718928794311,203
0.96031746031746,0.976190476190476,0.944444444444444,"2020-11-24",0.964285714285714,0.952380952380952,0.964285714285714,0.964285714285714,0.964285714285714,0.952380952380952,-0.0538948212148236,0.00882367339595911,-0.00237069079705687,204
0.896825396825397,0.865079365079365,0.928571428571429,"2020-12-15",0.928571428571429,0.869047619047619,0.892857142857143,0.928571428571429,0.892857142857143,0.869047619047619,0.0019144963308605,0.000477715951281127,0.00745618367646391,205
0.96031746031746,0.976190476190476,0.944444444444444,"2020-12-08",0.928571428571429,0.964285714285714,0.988095238095238,0.928571428571429,0.964285714285714,0.988095238095238,-0.0280941060122398,0.004071530331707,0.00625295536928485,206
0.956349206349206,0.968253968253968,0.944444444444444,"2020-12-18",0.964285714285714,0.928571428571429,0.976190476190476,0.964285714285714,0.928571428571429,0.976190476190476,-0.0569025894399721,-0.0011508438010558,0.00506065097057807,207
0.98015873015873,0.992063492063492,0.968253968253968,"2020-12-31",0.976190476190476,0.964285714285714,1,0.976190476190476,0.964285714285714,1,-0.0729093113958944,0.00656919741346648,0.00333965328117749,208
0.972222222222222,0.992063492063492,0.952380952380952,"2021-01-01",0.964285714285714,0.964285714285714,0.988095238095238,0.964285714285714,0.964285714285714,0.988095238095238,-0.057856078623832,0.0117563490588339,0.0178318107461618,209
0.976190476190476,0.984126984126984,0.968253968253968,"2020-12-14",0.952380952380952,0.976190476190476,1,0.976190476190476,1,0.952380952380952,-0.0654080225185901,0.0123208358799514,0.0158416625689034,210
0.956349206349206,0.984126984126984,0.928571428571429,"2020-12-30",0.94047619047619,0.952380952380952,0.976190476190476,0.976190476190476,0.952380952380952,0.94047619047619,-0.0655330618023616,-0.00652366447076284,0.00236678340312804,211
0.936507936507937,0.944444444444444,0.928571428571429,"2020-12-22",0.916666666666667,0.928571428571429,0.964285714285714,0.928571428571429,0.964285714285714,0.916666666666667,-0.0219484132678826,0.00627983103299636,0.0052031231295513,212
0.932539682539683,0.944444444444444,0.920634920634921,"2020-10-08",0.94047619047619,0.94047619047619,0.916666666666667,0.94047619047619,0.94047619047619,0.916666666666667,-0.00663603354144762,0.0039198876984267,0.005164688042398,213
0.976190476190476,0.96031746031746,0.992063492063492,"2020-10-08",0.964285714285714,0.988095238095238,0.976190476190476,0.976190476190476,0.964285714285714,0.988095238095238,-0.00662145408509176,0.0136221368340796,0.0174661077996699,214
0.928571428571429,0.936507936507937,0.920634920634921,"2020-10-09",0.94047619047619,0.928571428571429,0.916666666666667,0.916666666666667,0.928571428571429,0.94047619047619,-0.0605574731820356,0.0004497957163404,0.0102197500003175,215
0.956349206349206,0.952380952380952,0.96031746031746,"2020-10-12",0.964285714285714,0.964285714285714,0.94047619047619,0.94047619047619,0.964285714285714,0.964285714285714,-0.0223991839541345,0.00728266701119493,0.00565956030003033,216
0.992063492063492,0.992063492063492,0.992063492063492,"2020-10-16",1,0.988095238095238,0.988095238095238,1,0.988095238095238,0.988095238095238,-0.0482781442455895,0.00161922823705403,0.00942251859732892,217
0.936507936507937,0.936507936507937,0.936507936507937,"2020-10-22",0.880952380952381,0.964285714285714,0.964285714285714,0.880952380952381,0.964285714285714,0.964285714285714,-0.0462835733796852,0.00661408730397827,0.00888853591308023,218
0.988095238095238,0.992063492063492,0.984126984126984,"2020-10-22",0.976190476190476,0.988095238095238,1,1,0.976190476190476,0.988095238095238,-0.0579457271500678,0.00146853926102928,0.00669800740864914,219
0.96031746031746,0.96031746031746,0.96031746031746,"2020-10-24",0.964285714285714,0.952380952380952,0.964285714285714,0.964285714285714,0.952380952380952,0.964285714285714,-0.0453137299144756,0.00302729783015867,0.00704225314961407,220
0.976190476190476,0.984126984126984,0.968253968253968,"2020-10-23",0.964285714285714,0.988095238095238,0.976190476190476,0.976190476190476,0.988095238095238,0.964285714285714,-0.0436041562850701,-0.00539461747580856,0.00763927622702399,221
0.972222222222222,0.976190476190476,0.968253968253968,"2020-11-02",0.976190476190476,0.976190476190476,0.964285714285714,0.964285714285714,0.976190476190476,0.976190476190476,-0.0192952863617069,0.00658810502515727,0.00399998446431558,222
0.861111111111111,0.873015873015873,0.849206349206349,"2020-12-23",0.845238095238095,0.869047619047619,0.869047619047619,0.845238095238095,0.869047619047619,0.869047619047619,-0.0827763450226156,0.0363207399658429,-0.000439627720730214,223
0.73015873015873,0.80952380952381,0.650793650793651,"2021-01-03",0.761904761904762,0.69047619047619,0.738095238095238,0.69047619047619,0.738095238095238,0.761904761904762,-0.226692314365717,0.0350727343095849,0.0136291066285922,224
0.861111111111111,0.928571428571429,0.793650793650794,"2020-12-04",0.869047619047619,0.833333333333333,0.880952380952381,0.880952380952381,0.869047619047619,0.833333333333333,-0.0739963082436347,0.0170445376659362,0.00556098718381084,225
0.948412698412698,0.96031746031746,0.936507936507937,"2020-12-02",0.964285714285714,0.916666666666667,0.964285714285714,0.916666666666667,0.964285714285714,0.964285714285714,-0.0822447438985919,0.0192264522855439,0.00927236292269362,226
0.547619047619048,0.595238095238095,0.5,"2020-12-23",0.642857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.642857142857143,-0.179886206014494,0.0484705509604188,-0.0118290154475502,227
0.892857142857143,0.912698412698413,0.873015873015873,"2020-12-04",0.904761904761905,0.904761904761905,0.869047619047619,0.869047619047619,0.904761904761905,0.904761904761905,-0.0517665426870215,0.00644641564313485,0.00531169214047379,228
0.984126984126984,0.992063492063492,0.976190476190476,"2020-12-04",0.988095238095238,0.976190476190476,0.988095238095238,0.976190476190476,0.988095238095238,0.988095238095238,-0.0558556035325139,0.00583020344492555,0.00835048189112958,229
0.928571428571429,0.968253968253968,0.888888888888889,"2020-12-04",0.928571428571429,0.94047619047619,0.916666666666667,0.94047619047619,0.916666666666667,0.928571428571429,-0.040124231804475,0.00735996307265488,0.0165990291741367,230
0.821428571428571,0.880952380952381,0.761904761904762,"2020-12-04",0.857142857142857,0.797619047619048,0.80952380952381,0.797619047619048,0.80952380952381,0.857142857142857,-0.0706618851487303,-0.00115232070186983,0.00332093693514179,231
0.976190476190476,0.984126984126984,0.968253968253968,"2020-12-06",0.976190476190476,0.952380952380952,1,0.976190476190476,0.952380952380952,1,-0.108603793215475,0.0141643287553803,0.00505395886663461,232
0.956349206349206,0.968253968253968,0.944444444444444,"2020-12-12",0.976190476190476,0.928571428571429,0.964285714285714,0.964285714285714,0.976190476190476,0.928571428571429,-0.0888255967101993,-0.000776290058933943,0.00452370875042685,233
0.869047619047619,0.857142857142857,0.880952380952381,"2020-12-13",0.869047619047619,0.880952380952381,0.857142857142857,0.880952380952381,0.857142857142857,0.869047619047619,0.042578548776028,0.0292515195471039,-0.00485163708820591,234
0.900793650793651,0.912698412698413,0.888888888888889,"2020-12-16",0.833333333333333,0.928571428571429,0.94047619047619,0.833333333333333,0.94047619047619,0.928571428571429,-0.0476949328642049,0.0142112398201113,0.00116099220978075,235
0.837301587301587,0.857142857142857,0.817460317460317,"2020-12-16",0.869047619047619,0.797619047619048,0.845238095238095,0.845238095238095,0.797619047619048,0.869047619047619,-0.21724942678323,0.0247895729658584,0.00142028248492113,236
