"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"72",0.0102051133990466,6.89839165938788,4.59526227720446,0.845979986608809,0.86365439247816,0.859543259685336,0.845979986608809,0.86365439247816,0.856392546257435,7,"33"
"73",0.0102116956269632,6.90676363758889,4.70184779578713,0.871019697987484,0.836651161753913,0.858801977146445,0.836651161753913,0.871019697987484,0.855490945629281,5,"248"
"74",0.0102486130965244,6.90688842174474,4.75661547817466,0.85811398067604,0.864158471789425,0.854856034277914,0.854856034277914,0.864158471789425,0.859042828914459,5,"44"
"75",0.0102775949841204,6.89292608031307,4.68899158574801,0.859538357787315,0.894655276064617,0.828215552322283,0.828215552322283,0.894655276064617,0.860803062058072,7,"118"
"76",0.0104267514512946,6.89991988256055,4.64285703077537,0.816878144905303,0.86544372514499,0.853651310970066,0.816878144905303,0.86544372514499,0.845324393673453,5,"17"
"77",0.010562218338367,6.89943545686408,4.76092330792941,0.857398793664799,0.858162306335322,0.851460239023761,0.851460239023761,0.858162306335322,0.855673779674627,5,"30"
"78",0.0106667825246631,6.89960362126661,4.71494331098747,0.863804877219058,0.815975130526893,0.871090006384326,0.815975130526893,0.871090006384326,0.850290004710092,5,"198"
"79",0.0108971385958642,6.90508405425748,4.69929584820307,0.821982048752582,0.891579299723794,0.839988487045756,0.821982048752582,0.891579299723794,0.851183278507377,5,"12"
"80",0.0109313202466794,6.89739737254162,4.58703697545674,0.812962856508944,0.883502970914158,0.850534835677832,0.812962856508944,0.883502970914158,0.849000221033645,5,"71"
"81",0.0109507695763433,6.90589250029836,4.79003126848458,0.812814149133681,0.848137487343956,0.891614632145623,0.812814149133681,0.891614632145623,0.85085542287442,5,"29"
"82",0.0109817603926657,6.89919089181549,4.67796769416066,0.832152479511343,0.858389358431647,0.860952711987149,0.832152479511343,0.860952711987149,0.850498183310046,5,"161"
"83",0.0110013338949241,6.90884961815688,4.81828005713263,0.852465260471628,0.880498662859171,0.858375263214379,0.852465260471628,0.880498662859171,0.863779728848393,5,"9"
"84",0.0112757221468679,6.89865859697742,4.78895555716684,0.813305013619207,0.875661494184739,0.856569660849743,0.813305013619207,0.875661494184739,0.848512056217896,7,"87"
"85",0.011339999534541,6.89614224703935,4.6054949201156,0.86481961617864,0.837846223324528,0.8289315150382,0.8289315150382,0.86481961617864,0.843865784847123,5,"3"
"86",0.0114132078898631,6.89913324324222,4.59836764196525,0.873907032394424,0.857685728781889,0.843166144538283,0.843166144538283,0.873907032394424,0.858252968571532,5,"239"
"87",0.011460967202472,6.88959198218367,4.67890005074093,0.852359953936675,0.836953113176311,0.854253516627867,0.836953113176311,0.854253516627867,0.847855527913618,5,"225"
"88",0.0115370973498703,6.90116746429666,4.70001785752303,0.871736262285417,0.857387049395688,0.816068339052897,0.816068339052897,0.871736262285417,0.848397216911334,5,"160"
"89",0.0115730069147891,6.89975932839567,4.68773063180674,0.838302527829125,0.855832544335318,0.867472122309022,0.838302527829125,0.867472122309022,0.853869064824488,5,"127"
"90",0.0117688801981375,6.90503175760546,4.76956516103011,0.831070608790225,0.879893190885908,0.850971907500082,0.831070608790225,0.879893190885908,0.853978569058738,5,"25"
"91",0.0118437817042374,6.89671593790906,4.62898715930704,0.853817138246474,0.836610573006831,0.862917645232611,0.836610573006831,0.862917645232611,0.851115118828638,7,"55"
"92",0.0119896153622631,6.89607781703577,4.57604177943827,0.870210808774475,0.842504064986319,0.845808788855331,0.842504064986319,0.870210808774475,0.852841220872041,7,"196"
"93",0.0120342872576984,6.89941411634284,4.57947319242999,0.869322170443511,0.870734772156027,0.841422677707726,0.841422677707726,0.870734772156027,0.860493206769088,5,"93"
"94",0.0121071053180914,6.8964986066519,4.5836551050204,0.842838022633991,0.862274772484759,0.828089206181048,0.828089206181048,0.862274772484759,0.844400667099933,7,"128"
"95",0.0121876991986642,6.89981326789907,4.67360544907953,0.862348034118307,0.83128252921562,0.833891965713006,0.83128252921562,0.862348034118307,0.842507509682311,5,"157"
"96",0.0124634714541438,6.90036463431813,4.67894919504797,0.843680651340501,0.852912556930444,0.850918392149458,0.843680651340501,0.852912556930444,0.849170533473468,7,"112"
"97",0.0124905693150961,6.90399166317049,4.78238638932093,0.871766073974547,0.851919758469733,0.834924785778641,0.834924785778641,0.871766073974547,0.852870206074307,5,"76"
"98",0.0125576934988254,6.89760711240483,4.63082366895647,0.856168421500379,0.840095299644814,0.860332452024582,0.840095299644814,0.860332452024582,0.852198724389925,5,"47"
